injection,heat,heat_stdev,ignore_point
2.35,-48.50977,0.04850977000000001,True
1.5001,-64.43071,0.06443071,False
1.5001,-65.30908,0.06530907999999999,False
1.5001,-65.03231,0.06503231,False
1.5001,-67.33676,0.06733676,False
1.5001,-65.65482,0.06565482,False
1.5001,-66.36707,0.06636707,False
1.5001,-67.28166,0.06728166000000001,False
1.5001,-67.56955,0.06756955,False
1.5001,-67.66913,0.06766913,False
1.5001,-66.49325,0.06649325,False
1.5001,-66.34292,0.06634292000000001,False
1.5001,-66.41333,0.06641333,False
1.5001,-66.44606,0.06644606,False
1.5001,-65.96095,0.06596095,False
1.5001,-63.98694,0.06398693999999999,False
0.5001,-21.21301,0.02121301,False
0.5001,-21.36218,0.021362179999999998,False
0.5001,-21.58161,0.02158161,False
0.5001,-21.27026,0.02127026,False
0.5001,-21.23368,0.02123368,False
0.5001,-21.0174,0.0210174,False
0.5001,-20.68321,0.02068321,False
0.5001,-18.10374,0.01810374,False
0.5001,-9.21571,0.00921571,False
0.5001,-2.1774,0.0021774,False
0.5001,-0.64697,0.0006469700000000001,False
0.5001,-0.20461,0.00020460999999999998,False
0.5001,-0.11858,0.00011858,False
0.5001,-0.06531,6.531000000000001e-05,False
0.5001,0.06477,6.476999999999999e-05,False
0.5001,0.09253,9.253e-05,False
0.5001,0.14763,0.00014763000000000002,False
0.5001,0.08379,8.379000000000001e-05,False
0.5001,0.04387,4.387e-05,False
0.5001,0.08993,8.993e-05,False
0.5001,0.01981,1.9810000000000002e-05,False
0.5001,0.03992,3.992e-05,False
0.5001,0.11297,0.00011297,False
0.5001,-0.04322,4.322e-05,False
0.5001,0.02671,2.671e-05,False
0.5001,0.1474,0.0001474,False
0.5001,0.15421,0.00015421000000000003,False
