injection,heat,heat_stdev,ignore_point
2.35,-39.19548,0.039195480000000005,True
1.5,-51.56021,0.05156021,False
1.5,-51.78179,0.05178179,False
1.5,-51.45539,0.051455390000000004,False
1.5,-51.79969,0.05179969,False
1.5,-52.20234,0.05220234,False
1.5,-52.4981,0.0524981,False
1.5,-52.19472,0.05219472,False
1.5,-52.94124,0.05294124,False
1.5,-57.23272,0.05723272,False
1.5,-49.91622,0.049916220000000004,False
1.5,-56.62087,0.05662087,False
1.5,-56.8448,0.0568448,False
1.5,-57.20666,0.05720666,False
1.5,-56.93663,0.05693663,False
1.5,-56.23687,0.05623687,False
1.5,-55.90197,0.05590197,False
1.5,-54.1652,0.0541652,False
1.5,-48.79006,0.048790059999999996,False
1.5,-37.11472,0.03711472,False
1.5,-15.75693,0.015756930000000002,False
1.5,-2.7443,0.0027443,False
1.5,-0.16014,0.00016014,False
1.5,-0.08434,8.434e-05,False
1.5,-0.0527,5.27e-05,False
