injection,heat,heat_stdev,ignore_point
2.35,-55.92043,0.05592043000000001,True
1.5,-74.375,0.074375,False
1.5,-76.30539,0.07630539,False
1.5,-76.74376,0.07674376,False
1.5,-76.72109,0.07672109,False
1.5,-76.30804,0.07630804000000001,False
1.5,-75.73309,0.07573309,False
1.5,-75.5869,0.0755869,False
1.5,-75.62384,0.07562384,False
1.5,-76.01321,0.07601321,False
1.5,-74.84512,0.07484512,False
1.5,-74.64875,0.07464875000000001,False
1.5,-74.01523,0.07401523,False
1.5,-71.61961,0.07161961,False
1.5,-18.80959,0.01880959,False
1.5,-0.53633,0.00053633,False
1.5,-0.16898,0.00016898,False
1.5,-0.06382,6.382000000000001e-05,False
1.5,-0.06345,6.345000000000001e-05,False
1.5,0.01728,1.728e-05,False
1.5,0.14431,0.00014431,False
1.5,-0.03201,3.201e-05,False
1.5,-0.03689,3.689e-05,False
1.5,0.03334,3.334e-05,False
1.5,0.03928,3.9280000000000003e-05,False
