injection,heat,heat_stdev,ignore_point
2.35,-47.59931,0.047599310000000006,True
1.5,-57.69925,0.05769925,False
1.5,-56.66159,0.05666159,False
1.5,-56.2188,0.056218800000000006,False
1.5,-56.2676,0.0562676,False
1.5,-56.38979,0.05638979,False
1.5,-53.90705,0.05390705,False
1.5,-55.36247,0.055362470000000004,False
1.5,-56.15491,0.05615491,False
1.5,-56.44643,0.05644643,False
1.5,-56.01123,0.05601123,False
1.5,-56.00336,0.05600336,False
1.5,-56.02649,0.056026490000000005,False
1.5,-56.04474,0.056044739999999996,False
1.5,-55.8202,0.0558202,False
1.5,-55.35152,0.05535152,False
1.5,-55.52632,0.05552632,False
1.5,-55.28711,0.05528711,False
1.5,-54.031,0.054031,False
1.5,-29.94026,0.02994026,False
1.5,-1.46439,0.00146439,False
1.5,-0.2095,0.0002095,False
1.5,0.02928,2.928e-05,False
1.5,0.08366,8.366e-05,False
1.5,0.03439,3.4389999999999994e-05,False
