injection,heat,heat_stdev,ignore_point
2.35,-42.56976,0.042569760000000005,True
1.5,-55.68075,0.05568075,False
1.5,-55.87438,0.05587438,False
1.5,-55.85245,0.05585245,False
1.5,-56.40125,0.05640125,False
1.5,-56.30869,0.05630869,False
1.5,-55.9284,0.0559284,False
1.5,-56.08896,0.05608896,False
1.5,-56.06765,0.056067650000000004,False
1.5,-55.0219,0.055021900000000006,False
1.5,-53.58998,0.053589979999999995,False
1.5,-56.05268,0.05605268,False
1.5,-56.03423,0.056034230000000004,False
1.5,-56.10625,0.05610625,False
1.5,-55.79769,0.055797690000000004,False
1.5,-55.65447,0.055654470000000004,False
1.5,-55.70874,0.05570874,False
1.5,-55.375,0.055375,False
1.5,-54.44674,0.05444674,False
1.5,-33.8039,0.0338039,False
1.5,-1.99953,0.0019995300000000002,False
1.5,-0.2292,0.0002292,False
1.5,-0.04787,4.787e-05,False
1.5,0.00722,7.22e-06,False
1.5,-0.01356,1.3559999999999999e-05,False
